assignment-as-value,/home/ubuntu/atoms/projects/git/wt-status.c,388,1,"one_name = two_name = it -> string"
assignment-as-value,/home/ubuntu/atoms/projects/git/wt-status.c,1212,52,"cp = ep + 1"
assignment-as-value,/home/ubuntu/atoms/projects/git/wt-status.c,1212,20,"ep = strchr ( cp , '\n' )"
assignment-as-value,/home/ubuntu/atoms/projects/git/wt-status.c,83,28,"line = eol + 1"
assignment-as-value,/home/ubuntu/atoms/projects/git/wt-status.c,1694,8,"commit = lookup_commit_reference_gently ( r , & oid , 1 )"
assignment-as-value,/home/ubuntu/atoms/projects/git/wt-status.c,1098,11,"p = strstr ( s , pattern . buf )"
assignment-as-value,/home/ubuntu/atoms/projects/git/prio-queue.c,75,38,"ix = child"
assignment-as-value,/home/ubuntu/atoms/projects/git/prio-queue.c,49,30,"ix = parent"
assignment-as-value,/home/ubuntu/atoms/projects/git/prio-queue.c,24,18,"j = ( queue -> nr - 1 ) - i"
assignment-as-value,/home/ubuntu/atoms/projects/git/run-command.c,750,2,"notify_pipe [ 0 ] = notify_pipe [ 1 ] = - 1"
assignment-as-value,/home/ubuntu/atoms/projects/git/run-command.c,112,36,"pp = & ( * pp ) -> next"
assignment-as-value,/home/ubuntu/atoms/projects/git/run-command.c,548,9,"waiting = waitpid ( pid , & status , 0 )"
assignment-as-value,/home/ubuntu/atoms/projects/git/diff-merges.c,144,13,"argcount = parse_long_opt ( ""diff-merges"" , argv , & optarg )"
assignment-as-value,/home/ubuntu/atoms/projects/git/gettext.c,111,2,"podir = p = system_path ( GIT_LOCALE_PATH )"
assignment-as-value,/home/ubuntu/atoms/projects/git/dir.c,602,7,"found_dup = other = 0"
assignment-as-value,/home/ubuntu/atoms/projects/git/dir.c,3713,1,"* untracked_ = untracked = xmalloc ( st_add3 ( sizeof ( * untracked ) , eos - data , 1 ) )"
assignment-as-value,/home/ubuntu/atoms/projects/git/dir.c,3704,1,"ud . dirs_alloc = ud . dirs_nr = decode_varint ( & data )"
assignment-as-value,/home/ubuntu/atoms/projects/git/dir.c,3813,1,"uc -> exclude_per_dir = uc -> exclude_per_dir_to_free = xstrdup ( exclude_per_dir )"
assignment-as-value,/home/ubuntu/atoms/projects/git/dir.c,72,9,"e = readdir ( dirp )"
assignment-as-value,/home/ubuntu/atoms/projects/git/dir.c,3345,9,"e = readdir_skip_dot_and_dotdot ( dir )"
assignment-as-value,/home/ubuntu/atoms/projects/git/dir.c,1510,6,"end = slash"
assignment-as-value,/home/ubuntu/atoms/projects/git/dir.c,1579,9,"stk = dir -> internal . exclude_stack"
