comma-operator,/home/ubuntu/atoms/projects/git/dir.c,3562,6,"i = 0 , value = 0"
comma-operator,/home/ubuntu/atoms/projects/git/fsck.c,398,8,"generation = 0 , power = 1"
comma-operator,/home/ubuntu/atoms/projects/git/rerere.c,1219,7,"id . variant = 0 , id . collection = rr_dir"
comma-operator,/home/ubuntu/atoms/projects/git/diff.c,1063,6,"i = 0 , j = 0"
comma-operator,/home/ubuntu/atoms/projects/git/hex-ll.c,41,13,"len -- , hex += 2"
comma-operator,/home/ubuntu/atoms/projects/git/ewah/ewah_io.c,50,34,"++ i , ++ buffer"
comma-operator,/home/ubuntu/atoms/projects/git/ewah/ewah_io.c,60,30,"++ i , ++ buffer"
comma-operator,/home/ubuntu/atoms/projects/git/ewah/ewah_bitmap.c,261,34,"++ c , ++ pos"
comma-operator,/home/ubuntu/atoms/projects/git/ewah/ewah_bitmap.c,249,24,"++ k , ++ pos"
comma-operator,/home/ubuntu/atoms/projects/git/fetch-pack.c,829,6,"retval = 1 , ref = * refs"
comma-operator,/home/ubuntu/atoms/projects/git/object-name.c,2055,6,"cp = name , bracket_depth = 0"
comma-operator,/home/ubuntu/atoms/projects/git/line-log.c,748,6,"i = 0 , r = range"
comma-operator,/home/ubuntu/atoms/projects/git/line-log.c,748,47,"i ++ , r = r -> next"
comma-operator,/home/ubuntu/atoms/projects/git/commit-reach.c,445,6,"list = * result , i = 0"
comma-operator,/home/ubuntu/atoms/projects/git/commit-reach.c,598,6,"p = heads , i = 0"
comma-operator,/home/ubuntu/atoms/projects/git/commit-reach.c,591,6,"p = heads , num_head = 0"
comma-operator,/home/ubuntu/atoms/projects/git/quote.c,218,16,"x , x"
comma-operator,/home/ubuntu/atoms/projects/git/quote.c,219,16,"X8 ( x ) , X8 ( x )"
comma-operator,/home/ubuntu/atoms/projects/git/quote.c,218,16,"x , x , x"
comma-operator,/home/ubuntu/atoms/projects/git/quote.c,218,16,"x , x , x , x"
comma-operator,/home/ubuntu/atoms/projects/git/quote.c,218,16,"x , x , x , x , x"
comma-operator,/home/ubuntu/atoms/projects/git/quote.c,218,16,"x , x , x , x , x , x"
comma-operator,/home/ubuntu/atoms/projects/git/quote.c,218,16,"x , x , x , x , x , x , x"
comma-operator,/home/ubuntu/atoms/projects/git/quote.c,218,16,"x , x , x , x , x , x , x , x"
comma-operator,/home/ubuntu/atoms/projects/git/wildmatch.c,271,12,"prev_ch = p_ch , ( p_ch = * ++ p ) != ']'"
comma-operator,/home/ubuntu/atoms/projects/git/wildmatch.c,64,30,"text ++ , p ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xmerge.c,442,13,"chg -- , i ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,393,6,"nreff = 0 , i = xdf1 -> dstart , recs = & xdf1 -> recs [ xdf1 -> dstart ]"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,405,6,"nreff = 0 , i = xdf2 -> dstart , recs = & xdf2 -> recs [ xdf2 -> dstart ]"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,324,6,"r = 1 , rdis0 = 0 , rpdis0 = 1"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,340,6,"r = 1 , rdis1 = 0 , rpdis1 = 1"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,441,32,"i ++ , recs1 -- , recs2 --"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,433,6,"i ++ , recs1 ++ , recs2 ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,379,6,"i = xdf1 -> dstart , recs = & xdf1 -> recs [ xdf1 -> dstart ]"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,387,6,"i = xdf2 -> dstart , recs = & xdf2 -> recs [ xdf2 -> dstart ]"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,432,6,"i = 0 , lim = XDL_MIN ( xdf1 -> nrec , xdf2 -> nrec )"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,441,6,"lim -= i , i = 0"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,379,75,"i ++ , recs ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,387,75,"i ++ , recs ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,394,23,"i ++ , recs ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xprepare.c,406,23,"i ++ , recs ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xutils.c,316,62,"val <<= 1 , bits ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xutils.c,334,15,"ptr ++ , str ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xemit.c,293,7,"s1 = xch -> i1 , s2 = xch -> i2"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xemit.c,73,43,"xchp = xch , xch = xch -> next"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xemit.c,73,6,"xchp = * xscr , xch = xchp -> next"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xemit.c,297,40,"s1 ++ , s2 ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,177,8,"best = 0 , d = bmax"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,153,8,"best = 0 , d = fmax"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,215,5,"i1 = lim2 + d , i2 = lim2"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,227,5,"i1 = off2 + d , i2 = off2"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,949,6,"i1 = xe -> xdf1 . nrec , i2 = xe -> xdf2 . nrec"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,127,64,"i1 -- , i2 --"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,949,66,"i1 -- , i2 --"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,90,56,"i1 ++ , i2 ++"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,265,70,"lim1 -- , lim2 --"
comma-operator,/home/ubuntu/atoms/projects/git/xdiff/xdiffi.c,264,62,"off1 ++ , off2 ++"
comma-operator,/home/ubuntu/atoms/projects/git/pack-objects.c,98,41,"p = p -> next , cnt ++"
comma-operator,/home/ubuntu/atoms/projects/git/sha256/block/sha256.c,69,21,"i ++ , buf += sizeof ( uint32_t )"
comma-operator,/home/ubuntu/atoms/projects/git/sha256/block/sha256.c,194,20,"i ++ , digest += sizeof ( uint32_t )"
comma-operator,/home/ubuntu/atoms/projects/git/ref-filter.c,3193,18,"s1 ++ , s2 ++"
comma-operator,/home/ubuntu/atoms/projects/git/delta-islands.c,461,7,"src = ref + 1 , dst = src"
comma-operator,/home/ubuntu/atoms/projects/git/help.c,638,6,"i = 0 , n = 0"
comma-operator,/home/ubuntu/atoms/projects/git/help.c,130,27,"i ++ , nr ++"
